video_id,title,filename,pub_date,assemblyai_transcript_id
GDUeb8AFSlg,Ben M #6 | 3.18.21,2021-03-18-ben-m-6-3-18-21.md,2021-03-18,83d5738e-4f1a-45d6-91b8-d79f8a2910ca
WJwODkGb_9w,Martin M #2 | 4.21.21,2021-04-21-martin-m-2-4-21-21.md,2021-04-21,751cf3ff-2563-4152-be40-4d55cf4bad3c
GASnHXNjh7U,The Four Requisites | Robert Co #13 | 4.17.21,2021-04-17-the-four-requisites-robert-co-13-4-17-21.md,2021-04-17,1add714c-1ba7-4da0-8c8e-c042fd2eae0e
70FnDmnS4NI,Olivier #5 | 4.14.21,2021-04-14-olivier-5-4-14-21.md,2021-04-14,07bf51e8-8369-4147-a6ae-c2a133e01252
hKIHWly7hOg,Devon #19 | 4.13.21,2021-04-13-devon-19-4-13-21.md,2021-04-13,15eb7d79-543e-4e84-9c79-f250a084c484
s8uhZnnWwdY,MN 111: One by One | Alan #8 | 4.14.21,2021-04-14-mn-111--one-by-one-alan-8-4-14-21.md,2021-04-14,7c17d333-8bf2-41db-920d-36cf3648cf95
OACMC_jNlVw,"The Prison of Life | Robert Co #12, Spencer | 4.11.21",2021-04-11-the-prison-of-life-robert-co-12--spencer-4-11-21.md,2021-04-11,f90ecb41-75e5-4ad0-bbfc-42bc84100eab
6RolE0uPeoQ,Ben M #5 | 4.11.21,2021-04-11-ben-m-5-4-11-21.md,2021-04-11,3a1bb424-f63a-4078-be77-34c357896d4a
A9limVcVYoQ,Martin M #1 | 4.8.21,2021-04-08-martin-m-1-4-8-21.md,2021-04-08,cbe358b8-09de-4945-b583-5b86567effbc
I1P_oHsaiiI,"Robert Co #12, Olivier #4 | 4.5.21",2021-04-05-robert-co-12--olivier-4-4-5-21.md,2021-04-05,9713724b-6b23-4d4e-9af4-461542d8c9f0
WPCNuT2Nz6U,Keyshawn #15 | 4.8.21,2021-04-08-keyshawn-15-4-8-21.md,2021-04-08,f58b3f34-88da-4099-886a-2b0eac99af5f
-I9wM78ndrc,Coiby #23 | 4.5.21,2021-04-05-coiby-23-4-5-21.md,2021-04-05,b38feba5-8a7b-4f02-9fb1-8505d80e1770
BMsNZQnTnbk,Ben M #4 | 4.4.21,2021-04-04-ben-m-4-4-4-21.md,2021-04-04,8998c8d3-b2c2-461d-8cc6-38cbdd0340b4
wq5o8ii_dlc,Anapanasati for Enthusiastic Beginners (Part 5) | Alan #6 | 3.24.21,2021-03-24-anapanasati-for-enthusiastic-beginners--part-5--alan-6-3-24-21.md,2021-03-24,bf1b83cd-52ed-46ea-be30-5d73569d6411
y5a-rDwadnA,Olivier #3 | 3.31.21,2021-03-31-olivier-3-3-31-21.md,2021-03-31,66f1e06c-4a84-4d5a-a09a-05f3eaba999f
Rm6sslAAtOI,Wholesome | Ben M #3 | 3.30.21,2021-03-30-wholesome-ben-m-3-3-30-21.md,2021-03-30,ab754db5-ab80-4395-83ac-75c57aa2780e
YBt8ln-zv54,Olivier #1 | 3.24.21,2021-03-24-olivier-1-3-24-21.md,2021-03-24,64db2d6d-19f0-4ab7-81b9-87f7604486aa
6HMniqBzk3s,Keep Them Doggies Wholesome | Ben M #2 | 3.28.21,2021-03-28-keep-them-doggies-wholesome-ben-m-2-3-28-21.md,2021-03-28,dcf3f02e-7176-440e-87ff-7c8bc510140e
J5K7xLS-iVk,Coming out of Illness of the Mind | Olivia #7 | 3.18.21,2021-03-18-coming-out-of-illness-of-the-mind-olivia-7-3-18-21.md,2021-03-18,05157f1f-314f-4465-b267-8b7a9661376e
fKWpbXnjaHE,Anapanasati for Enthusiastic Beginners (Part 4) | Alan #4 | 3.17.21,2021-03-17-anapanasati-for-enthusiastic-beginners--part-4--alan-4-3-17-21.md,2021-03-17,daaa58ab-bf7d-4d16-a9ab-929756d43823
KTLhJTJoJKE,Olivier #2 | 3.27.21,2021-03-27-olivier-2-3-27-21.md,2021-03-27,9a607c01-7654-44bc-918e-6f5041c26d5a
jkvuYiRAKzI,Julian JP #9 | 3.24.21,2021-03-24-julian-jp-9-3-24-21.md,2021-03-24,4a94ed4a-95f5-49ff-ad39-8d070fef7cca
wEZnPWnYkSU,Gladdening the Mind | Julien #17 | 3.25.21,2021-03-25-gladdening-the-mind-julien-17-3-25-21.md,2021-03-25,8264896f-3bc8-477f-99ee-fe4cbb6afbfb
3_UBbht6uuE,Anapanasati for Enthusiastic Beginners (Part 4) | Alan #5 | 3.17.21,2021-03-17-anapanasati-for-enthusiastic-beginners--part-4--alan-5-3-17-21.md,2021-03-17,2250c049-c069-4bcf-b9dd-b010613fde74
T-1vegVebEU,Adne #2 | 3.20.21,2021-03-20-adne-2-3-20-21.md,2021-03-20,71648bec-a613-415e-88e7-fe6bfa46fb2a
9uRH6e_uk1I,Manuel #2 | 3.21.21,2021-03-21-manuel-2-3-21-21.md,2021-03-21,34cebdb5-36f1-4df5-8c87-110099e63712
NywNDmL_URA,Keyshawn #12 | 3.21.21,2021-03-21-keyshawn-12-3-21-21.md,2021-03-21,078eae11-925d-4c3f-b092-cf00eecd2b6f
8hcTo2eQB2c,Nurturing Inside | Olivia #6 | 3.18.21,2021-03-18-nurturing-inside-olivia-6-3-18-21.md,2021-03-18,3e045b6c-10da-4451-8c74-d85753fbed92
-l0aYtZhbPk,David C #2 | 3.19.21,2021-03-19-david-c-2-3-19-21.md,2021-03-19,82ed6c46-7f9a-4798-9095-8b2ce8211150
qOkIyU3J_pw,Robert Co #11 | 3.15.21,2021-03-15-robert-co-11-3-15-21.md,2021-03-15,6816299b-5ea8-4c76-93df-b68715e12557
1fZ661dUBnE,Dan Ch #2 | 3.10.21,2021-03-10-dan-ch-2-3-10-21.md,2021-03-10,558b6303-311e-49fd-a4c6-71e12c8d0a89
Hp8whDwnQ5Q,Ben #1 | 3.21.21,2021-03-21-ben-1-3-21-21.md,2021-03-21,4b92deeb-73fa-47b8-a268-e3b59256bd18
nleE2IS6h-A,"Keyshawn #11, IOSU | 3.17.21",2021-03-17-keyshawn-11--iosu-3-17-21.md,2021-03-17,4dd81df8-593f-4a0a-bbd5-41e84f87b3d4
c1eN1deAivE,Dan Ch #3 | 3.1.21,2021-03-01-dan-ch-3-3-1-21.md,2021-03-01,a8c135f9-8c41-43ba-91b3-c7cf4f015d5f
V1fKFQWD5yY,"Beginning Practice | Dan #1, Robert Co #10 | 3.14.21",2021-03-14-beginning-practice-dan-1--robert-co-10-3-14-21.md,2021-03-14,29d70c5f-fc31-4913-abba-ff2466f02da3
xliHzovntbM,Kieran #1 | 3.13.21,2021-03-13-kieran-1-3-13-21.md,2021-03-13,12f770ec-0726-4288-9240-0fbfc4b7a7b9
MDVeFLoPTzs,Marcus #13 | 3.13.21,2021-03-13-marcus-13-3-13-21.md,2021-03-13,47434043-def6-4b9d-ac58-eadd75dbd7fa
DaI6up_DuGs,Steve #25 | 2.27.21,2021-02-27-steve-25-2-27-21.md,2021-02-27,2d1faa38-1adf-4cbd-9297-1d202af68235
iexGHijJPLg,David C #1 | 3.10.21,2021-03-10-david-c-1-3-10-21.md,2021-03-10,b08ffa99-5c76-40ea-bd2e-4e8629c71e7f
htyslmRmgJw,Adne #1 | 3.10.21,2021-03-10-adne-1-3-10-21.md,2021-03-10,f0cf9fc1-a1e0-499a-aebc-83fee1fb4132
qNWf97o9qgw,Kiran #3 | 2.24.21,2021-02-24-kiran-3-2-24-21.md,2021-02-24,0045dce6-a61a-468b-bb0f-790637f501f6
Qmaa7EUmrc8,Keyshawn #11 | 3.6.21,2021-03-06-keyshawn-11-3-6-21.md,2021-03-06,1f54aa1e-a2f3-43ef-80cd-d973caeb6bd1
uYpaqeAiUi0,Permission | Steve #24 | 2.20.21,2021-02-20-permission-steve-24-2-20-21.md,2021-02-20,8f7303be-1d4b-462c-bce2-3e850ca5303d
smgEGt-P7wg,Not To-Do List | Keyshawn #10 | 3.4.21,2021-03-04-not-to-do-list-keyshawn-10-3-4-21.md,2021-03-04,3616a663-2500-4c86-8e92-d4c7c68a611a
TY8lHB-Qb0c,Up or Down? Your Choice | Kiran #2 | 3.4.21,2021-03-04-up-or-down--your-choice-kiran-2-3-4-21.md,2021-03-04,c67fd481-f4f5-48ca-b05a-e9f490de7ac0
3y4vcSbbxDA,"Introduction to Joy | Robert Co #9, Eytan | 3.5.21",2021-03-05-introduction-to-joy-robert-co-9--eytan-3-5-21.md,2021-03-05,0c6bce4a-ce03-4f40-ad70-ee00a0b391c1
c6zMuF6nPkg,Anapanasati for Enthusiastic Beginners (Part 3) | Alan #4,2021-03-20-anapanasati-for-enthusiastic-beginners--part-3--alan-4.md,2021-03-20,004c591b-2f84-472e-99ef-9869245485c0
iz1lIGPxtMM,Anonymous-3 | 3.2.21,2021-03-02-anonymous-3-3-2-21.md,2021-03-02,e6ed1d93-868b-4a56-b4ee-06922c486c11
XSfmw4_iQhM,More on Rebirth | IOSU #6 | 3.1.21,2021-03-01-more-on-rebirth-iosu-6-3-1-21.md,2021-03-01,ef956dfe-601e-4ec4-a2e4-2a137b0032db
A8_CpzXe5NU,Starting Over and Over | Kashmira #2 | 2.28.21,2021-02-28-starting-over-and-over-kashmira-2-2-28-21.md,2021-02-28,5a816186-840f-4a73-b795-2d6a2598ff70
xMActZbHzX8,Breathing | Coiby #22 | 2.26.21,2021-02-26-breathing-coiby-22-2-26-21.md,2021-02-26,21817d82-f469-4791-9db1-366ba4fead73
Yx2WmSrbcWk,"Greef Comes from Those Things That Are Dear | Keyshawn #8, Robert Co | 2.25.21",2021-02-25-greef-comes-from-those-things-that-are-dear-keyshawn-8--robert-co-2-25-21.md,2021-02-25,ed182682-5439-405f-8d39-9d99cf02fc8f
9j5deeq9-QM,Anapanasati for Enthusiastic Beginners (Part 1) | Alan #3 | 2.24.21,2021-02-24-anapanasati-for-enthusiastic-beginners--part-1--alan-3-2-24-21.md,2021-02-24,c2204505-7796-4e58-beaa-6867620bfef4
uYHqFfwIVUU,Funny How We Can Change our Moods | Arthur #18 | 2.25.21,2021-02-25-funny-how-we-can-change-our-moods-arthur-18-2-25-21.md,2021-02-25,f10b8772-1607-44a6-bad4-095c852fe8a4
h5RjDHo5CPc,Looking to See What's What | Aloshan #4 | 2.15.21,2021-02-15-looking-to-see-what-s-what-aloshan-4-2-15-21.md,2021-02-15,5e972470-bc25-45c9-aa9b-7d9ff48803a5
H6vZOhYD9_I,Silabataparimassa | Julien #16 | 2.15.21,2021-02-15-silabataparimassa-julien-16-2-15-21.md,2021-02-15,f1ad9c74-7de6-4e9d-8e40-a0ebacdcb01b
ni9AYD_3yAw,Anapanasati For Enthusiastic Beginners (Part 2) | Alan #2 | 2.17.21,2021-02-17-anapanasati-for-enthusiastic-beginners--part-2--alan-2-2-17-21.md,2021-02-17,f80acade-382e-4a7e-b8f8-97488fd24228
sJiBUqZsIOU,OK Coral | Keyshawn #9 | 2.17.21,2021-02-17-ok-coral-keyshawn-9-2-17-21.md,2021-02-17,e6cccb98-2b70-43bf-8aed-85432a937068
3HxmqUo5UpE,Anapanasati | Edvard #2 | 2.18.21,2021-02-18-anapanasati-edvard-2-2-18-21.md,2021-02-18,2d872def-2495-4c8b-a604-9a2cc2988fd7
cAjzqBC7vgc,Getting Permission to Be Okay | Steve #23 | 2.25.21,2021-02-25-getting-permission-to-be-okay-steve-23-2-25-21.md,2021-02-25,8b4574d5-18fc-47f5-9706-68a63b17d27c
aDfFaHFGQ0E,"Wow It Works, So Keep at It | Steve #22 | 2.13.21",2021-02-13-wow-it-works--so-keep-at-it-steve-22-2-13-21.md,2021-02-13,7d732eea-047f-46a9-95c3-2e9bf03313f6
Ll3FXnFlgDI,Arthur #17 | 2.12.21,2021-02-12-arthur-17-2-12-21.md,2021-02-12,14f0b7d0-d18b-4fae-b734-fc9b44ad1a4d
WzMcKycswb8,"Getting It or Confusion | Keyshawn #7, Arthur | 2.11.21",2021-02-11-getting-it-or-confusion-keyshawn-7--arthur-2-11-21.md,2021-02-11,8733f4af-d7b1-4e52-ab1b-46eb372b5b80
jguDlmCbkGs,Jakub #1 | 2.12.21,2021-02-12-jakub-1-2-12-21.md,2021-02-12,696fa8dd-ac7d-4ea0-b2ae-4b2433f3ab45
e8poFOFCNDY,Edvard #1 | 2.12.21,2021-02-12-edvard-1-2-12-21.md,2021-02-12,59ead316-9621-42a0-8f9c-3d0346a0ac57
LH6hB4Zul58,Anapanasati for Enthusiastic Beginners (Preface/Introduction) | Alan #1 | 2.11.21,2021-02-11-anapanasati-for-enthusiastic-beginners--preface-introduction--alan-1-2-11-21.md,2021-02-11,c40f359b-3b37-4aeb-a0df-bfc8a267069e
li8PX6eMOrw,Wow It Works—The Buddha Has Something Here | Keyshawn #6 | 2.7.21,2021-02-07-wow-it-works-the-buddha-has-something-here-keyshawn-6-2-7-21.md,2021-02-07,606375f0-0cc1-49e8-968f-459a5ef432d6
AKZHvf6JFN8,Being in the Here Now Is Awesome | Matt G #28 | 2.7.21,2021-02-07-being-in-the-here-now-is-awesome-matt-g-28-2-7-21.md,2021-02-07,f88efb03-5435-4441-ba51-a902e448c446
aJ93bZe4v0E,Mind of Joy | Matt H #4 | 2.7.21,2021-02-07-mind-of-joy-matt-h-4-2-7-21.md,2021-02-07,cfcce4f4-b723-41fb-a438-eb612bd76471
HXyQNZXFEOE,Kashmira #1 | 2.19.21,2021-02-19-kashmira-1-2-19-21.md,2021-02-19,1977391a-1658-4370-b9e4-9c78fd2b8a6c
DJ2fLXh5mkU,Comparing Ways | Dan C #31 | 2.4.21,2021-02-04-comparing-ways-dan-c-31-2-4-21.md,2021-02-04,4dd9e6cd-a3d0-4255-a803-ed3f756aeae8
sQRJWZ_g_Zk,Nurturing the Mind (Part 1/2) | Devon #17 | 2.1.21,2021-02-01-nurturing-the-mind--part-1-2--devon-17-2-1-21.md,2021-02-01,349075e4-970d-4362-a8da-5812589d8553
EtQk-IygLyg,Nurturing the Mind (Part 2/2) | Devon #17 | 2.1.21,2021-02-01-nurturing-the-mind--part-2-2--devon-17-2-1-21.md,2021-02-01,fa9a0641-c8b8-4df5-94e2-6b3abd9dfc74
u-c_ZIb2Bpo,Lawrence #2 | 1.25.21,2021-01-25-lawrence-2-1-25-21.md,2021-01-25,72b216b4-648c-4158-b6dc-dd8bddca7c5e
bTSb7fZ-dYs,Julien #15 | 1.23.21,2021-01-23-julien-15-1-23-21.md,2021-01-23,4a7ad9c2-33b3-4bda-a3c0-d298c4bd261e
FA0qQb6IkB4,Anapanasati to See the Mind | IOSU #5 | 2.1.21,2021-02-01-anapanasati-to-see-the-mind-iosu-5-2-1-21.md,2021-02-01,01d2bf3e-7973-4618-aa3f-3ecb660d82e4
4y0wvukru6c,Sharp Mind and Dull Mind | Coiby #21 | 1.29.21,2021-01-29-sharp-mind-and-dull-mind-coiby-21-1-29-21.md,2021-01-29,066d15a9-12cf-431a-802b-3c4715353d38
5SBdu9-wxIQ,Opening and Gladdening the Mind | Patrick #13 | 1.26.21,2021-01-26-opening-and-gladdening-the-mind-patrick-13-1-26-21.md,2021-01-26,82001462-506b-4b84-a032-27318506aff7
y8ce7g3LVFA,"Honesty, the Dangers of the Noble Dhamma, and Reality | Keyshawn #5, Willy | 2.1.21",2021-02-01-honesty--the-dangers-of-the-noble-dhamma--and-reality-keyshawn-5--willy-2-1-21.md,2021-02-01,bfe76a8a-0d9a-4684-bfc9-05687f6207d2
2JmUKRfyJS8,Clint #19 | 1.19.21,2021-01-19-clint-19-1-19-21.md,2021-01-19,0930bdba-ace3-464f-86b3-f9f2b46c47b0
O-LDc-zZ2vE,Clint #18 | 1.18.21,2021-01-18-clint-18-1-18-21.md,2021-01-18,99fc9bb8-eddd-4d4e-8333-1962108ef5a4
OGw8oLkosKE,Review of Paticca Samuppada | Catalin | 1.17.21,2021-01-17-review-of-paticca-samuppada-catalin-1-17-21.md,2021-01-17,c29cc775-2786-4431-9f0c-d531d40661b6
iwsKCHDn-ak,Calling Again After Three Years to Start Again—Instruction and Guide | Steve #21 | 2.6.21,2021-02-06-calling-again-after-three-years-to-start-again-instruction-and-guide-steve-21-2-6-21.md,2021-02-06,9422a328-58e2-4d7b-a187-001f32d8f364
DVrWknAC-ac,Continuing Practice | Arthur #15 | 1.17.21,2021-01-17-continuing-practice-arthur-15-1-17-21.md,2021-01-17,5ab9a2b7-df26-480e-ad6d-25468fc36476
8MPGyJoSYVo,Julien #14 | 1.17.21,2021-01-17-julien-14-1-17-21.md,2021-01-17,475534a2-9f0b-4d25-9514-664f14bc9072
hiMIlMovmj8,Planning to Not Plan | Marcel #16 | 1.17.21,2021-01-17-planning-to-not-plan-marcel-16-1-17-21.md,2021-01-17,877ef266-d7ef-4478-af2c-e91098714069
7MVaJNBSZ34,"Never Mind, Start Again | Eric H #24 | 1.15.21",2021-01-15-never-mind--start-again-eric-h-24-1-15-21.md,2021-01-15,09d06fea-d026-40fa-b8d6-918560a60862
3Qlu0vMLn-I,Anapanasati | Jovanni #3 | 1.14.21,2021-01-14-anapanasati-jovanni-3-1-14-21.md,2021-01-14,1a8c9399-4426-49e5-b2e1-d5c352e09254
sYdc7Uv4TBk,Overwhelming Feelings | Dennis #24 | 1.13.21,2021-01-13-overwhelming-feelings-dennis-24-1-13-21.md,2021-01-13,61ff2b67-1d96-4066-81bf-12662046e47f
M780doBM62Y,Anapanasati Mapped Out | IOSU #4 | 1.11.21,2021-01-11-anapanasati-mapped-out-iosu-4-1-11-21.md,2021-01-11,c13915e7-5a4f-4e59-b5bd-17c3aa872346
fDelCZmnA3g,Kieran P #1 | 12.28.20,2020-12-28-kieran-p-1-12-28-20.md,2020-12-28,c2d2a87c-927a-4be6-99ad-4ad6b4809d6e
J3IpWJuBrmc,Anapanasati | Jovanni #1 | 12.29.20,2020-12-29-anapanasati-jovanni-1-12-29-20.md,2020-12-29,a3141ee5-1b63-49f4-a63c-e83decf39f99
n7Kt-YlMNDM,Desire | Clint #16 | 1.8.21,2021-01-08-desire-clint-16-1-8-21.md,2021-01-08,53af213e-8547-472f-a213-3a83c44a4c73
if0-1VDVEaE,Dealing with Pain | Matt H #3 | 1.7.21,2021-01-07-dealing-with-pain-matt-h-3-1-7-21.md,2021-01-07,2ca9e6d1-be16-432d-b912-e302715fea39
5w5uRWhdkjU,Anapanasati Mapped Out | IOSU #3 | 1.6.21,2021-01-06-anapanasati-mapped-out-iosu-3-1-6-21.md,2021-01-06,9dfd1de8-4269-40c5-9c39-0a4ec54af329
UR_qGK3pe3I,Nurturing the Child within Is Same as Gladdening the Mind | Patrick #12 | 1.7.21,2021-01-07-nurturing-the-child-within-is-same-as-gladdening-the-mind-patrick-12-1-7-21.md,2021-01-07,83a13cc9-e4e7-4fe9-88a4-50ae4058cf6b
pGkGtas1tB0,Nurturing Inside | Olivia #5 | 1.2.21,2021-01-02-nurturing-inside-olivia-5-1-2-21.md,2021-01-02,a5c940a9-f326-4e2a-b984-660d4bc060ff
Q-DUEs1jvSs,Nurturing the Mind | Devon #16 | 12.28.20,2020-12-28-nurturing-the-mind-devon-16-12-28-20.md,2020-12-28,37696170-8b93-459f-8f62-129cd9dc8fa5
BCGDz_CUp_E,Anapanasati | Jovanni #2 | 1.2.21,2021-01-02-anapanasati-jovanni-2-1-2-21.md,2021-01-02,d8fd2adc-6634-4215-83cf-254010efe88f
ijlU9IHFI4E,Introduction to Paticca Samuppada | Aloshan #3,2021-01-14-introduction-to-paticca-samuppada-aloshan-3.md,2021-01-14,67f7d87a-358a-47d9-9d97-b6f89ab6f4d4
JKOfmOym25g,"Perception, Consciousness, and How to See (Part 2/2) | Matt G #33 | 12.27.20",2020-12-27-perception--consciousness--and-how-to-see--part-2-2--matt-g-33-12-27-20.md,2020-12-27,004a10f3-01dc-4336-bc06-09ba9d8acee1
tS_I7U71pyg,Overwhelming Feelings | Dennis #23 | 12.23.20,2020-12-23-overwhelming-feelings-dennis-23-12-23-20.md,2020-12-23,66ec2313-eb48-4cf0-97dd-c5fa0ea33b0d
3A7TD4BNCKk,"Applied and Sustained Thought, Everything Really Is Okay | Conor #18 | 12.23.20",2020-12-23-applied-and-sustained-thought--everything-really-is-okay-conor-18-12-23-20.md,2020-12-23,26ca94c6-c35c-4877-8d0e-619e500a5911
4Xc69Fsoh8A,Desire | Clint #15 | 12.24.20,2020-12-24-desire-clint-15-12-24-20.md,2020-12-24,5878612f-70c4-4c0f-b49a-119cde05dc3c
4ZOxC0HFFCg,Nurturing Remembered | Patrick #11 | 12.22.20,2020-12-22-nurturing-remembered-patrick-11-12-22-20.md,2020-12-22,b42099de-fbef-4961-968c-7299eb3e69e1
WEM4kLvWbe0,"Anapanasati Mapped Out | IOSU #2, Keyshawn | 12.21.20",2020-12-21-anapanasati-mapped-out-iosu-2--keyshawn-12-21-20.md,2020-12-21,102f5434-6034-49b5-8e89-1253d5a01df2
t8GI47TzZDI,Anapanasati | IOSU #1 | 12.16.20,2020-12-16-anapanasati-iosu-1-12-16-20.md,2020-12-16,1305b1b6-8fba-4779-9dc6-ac132f0a267f
tL7UgUnBgzM,Nurturing Inside | Olivia #4 | 12.12.20,2020-12-12-nurturing-inside-olivia-4-12-12-20.md,2020-12-12,a073d970-963c-49ec-aa47-00c6d85fd670
IMW5KqcRfeU,Nurture Inside | Julian JP #8 | 12.12.20,2020-12-12-nurture-inside-julian-jp-8-12-12-20.md,2020-12-12,53c7437c-6bcf-42a2-9e04-4d38524feab7
9m9N4lVPuEU,Nurture Inside | Dhamma Dasa #8 | 12.12.20,2020-12-12-nurture-inside-dhamma-dasa-8-12-12-20.md,2020-12-12,348efbdd-5288-414f-8f4d-54134adf407b
kKkDx8744bM,Overwhelming Feelings | Dennis #22 | 12.8.20,2020-12-08-overwhelming-feelings-dennis-22-12-8-20.md,2020-12-08,5ad96131-505c-4986-9fcc-a751f652996b
BmGNolGaNb8,Nurturing the Mind | Devon #15 | 12.8.20,2020-12-08-nurturing-the-mind-devon-15-12-8-20.md,2020-12-08,8fdbed8d-db5f-481d-860c-c95daac4a3af
3pSU-L-b-_k,The Joy of Giving | Dennis #21 | 12.5.20,2020-12-05-the-joy-of-giving-dennis-21-12-5-20.md,2020-12-05,d041d467-7abf-4f37-b25d-2c2e1f0e0755
Xsmr5jlv-k0,Review of Self | Chintan #29 | 12.8.20,2020-12-08-review-of-self-chintan-29-12-8-20.md,2020-12-08,9387c3ec-0f18-41d3-a188-d63725e150dc
zvwHm0jpsUU,"Metta, Rehabilitation, Pacing and Leading, Religions, and Arahants | Dennis #20 | 12.1.20",2020-12-01-metta--rehabilitation--pacing-and-leading--religions--and-arahants-dennis-20-12-1-20.md,2020-12-01,1e2ac329-786d-418a-859e-3b3c3b931d76
aSMaVj68FgU,Sloth and Torpor | Dennis #19 | 11.20.20,2020-11-20-sloth-and-torpor-dennis-19-11-20-20.md,2020-11-20,3e1b1789-caa8-427e-884a-f1c1f6a784d4
lS3Nn9dQan0,"Perception, Consciousness, and How to See (Part 1/2) | Matt G #32 | 11.22.20",2020-11-22-perception--consciousness--and-how-to-see--part-1-2--matt-g-32-11-22-20.md,2020-11-22,549d91e6-d89f-4847-954a-0277e3a87e94
EurAyvbzsWM,Nurturing the Child within Is Sam as Gladdening the Mind | Patrick #9 | 12.7.20,2020-12-07-nurturing-the-child-within-is-sam-as-gladdening-the-mind-patrick-9-12-7-20.md,2020-12-07,ca0c12e3-195a-4525-97be-960f6411b026
nfSPSq9tGJE,Anapanasati to Free the Mind | Keyshawn #4 | 12.5.20,2020-12-05-anapanasati-to-free-the-mind-keyshawn-4-12-5-20.md,2020-12-05,7ec4d557-a05b-4a16-a431-eb15614fd217
7rLecd3IDNU,Back into Practice | Devon #14 | 12.5.20,2020-12-05-back-into-practice-devon-14-12-5-20.md,2020-12-05,7bab505d-e443-40ee-861b-f78f7327681a
L6I1px0Q8JM,"Review | Patrick #10, Catalin | 12.4.20",2020-12-04-review-patrick-10--catalin-12-4-20.md,2020-12-04,8b28cb0c-73fb-4553-bfb1-4355e6409d82
__dGtYwPPes,Anapanasati to Unify the Mind | Keyshawn #3 | 11.28.20,2020-11-28-anapanasati-to-unify-the-mind-keyshawn-3-11-28-20.md,2020-11-28,14be63b4-474d-435d-9a60-d1954b0f41f6
Ugh9VpgPL2c,Finding and Community in the Asian Wats | Marcel #15 | 11.30.20,2020-11-30-finding-and-community-in-the-asian-wats-marcel-15-11-30-20.md,2020-11-30,5d7add1d-181a-4c2b-a7d7-f7ce6bed1e10
Ptq12NHHGWY,"Bright Shining Mind, Not Deep, the Jhana Factors Collected | Patrick #8 | 11.27.20",2020-11-27-bright-shining-mind--not-deep--the-jhana-factors-collected-patrick-8-11-27-20.md,2020-11-27,14a97577-e9de-4124-b05d-d646c4afcd08
OrRD6h0A1Gw,Anapanasati to Nurture the Mind | Keyshawn #2 | 11.24.20,2020-11-24-anapanasati-to-nurture-the-mind-keyshawn-2-11-24-20.md,2020-11-24,087e64b8-02f9-4090-96c3-7cf6cdc29455
oKKl8Wh81cY,Seeing Mr. Turd in Action | Marcel #14 | 11.26.20,2020-11-26-seeing-mr-turd-in-action-marcel-14-11-26-20.md,2020-11-26,1a050c17-c4b1-49fc-a8a9-522bd3fb18eb
zUHG8x_gHCw,The Five Aggregates Are the Base of Paticca Samuppada | Marcel #13 | 11.17.20,2020-11-17-the-five-aggregates-are-the-base-of-paticca-samuppada-marcel-13-11-17-20.md,2020-11-17,651eb724-d5e4-4caa-a518-34d65d42a827
vzTD25bfc9Y,Beginning at the Beginning | Keyshawn #1 | 11.21.20,2020-11-21-beginning-at-the-beginning-keyshawn-1-11-21-20.md,2020-11-21,97a72ed3-f6bf-4d1b-9e33-08f0cf920e4f
zBR4MO5nloA,See the Danger in Those Sweet Donuts | Aman #19 | 11.27.20,2020-11-27-see-the-danger-in-those-sweet-donuts-aman-19-11-27-20.md,2020-11-27,72e96259-807c-46b4-810a-15cfd4ba057a
kSUDhRZn8Ek,"Intro to Correct Practice | Dennis #18, Crooz #1 | 11.23.20",2020-11-23-intro-to-correct-practice-dennis-18--crooz-1-11-23-20.md,2020-11-23,0981d648-e68a-4743-ac48-8a0123f4c964
BcbiwP-fHXY,MN 38: Maha Thanha Sinkhaya Sutta (Part 2/2) | Catalin | 11.21.20,2020-11-21-mn-38--maha-thanha-sinkhaya-sutta--part-2-2--catalin-11-21-20.md,2020-11-21,5f1e8192-c1c9-42f8-bea6-cd5deed017e9
wMJ3aHfB9CM,MN 38: Maha Thanha Sinkhaya Sutta (Part 1/2) | Catalin | 11.20.20,2020-11-20-mn-38--maha-thanha-sinkhaya-sutta--part-1-2--catalin-11-20-20.md,2020-11-20,dfc56e59-b793-40a8-ad12-306104675325
WTAMfiUEcWY,Seeing the Danger in Politics and Culture to Be Free From It | Clint #14 | 11.22.20,2020-11-22-seeing-the-danger-in-politics-and-culture-to-be-free-from-it-clint-14-11-22-20.md,2020-11-22,cb7f5378-3e65-4230-9bd5-9b33c2aefb8e
n8UccougUKU,"Metta, Brahma Viharas, and the Sambojana | Clint #13 | 11.17.20",2020-11-17-metta--brahma-viharas--and-the-sambojana-clint-13-11-17-20.md,2020-11-17,be14e6c5-f995-4a30-9f01-1709baec4560
u9xtZvrBYjY,Anapanasati and the Path | Aloshan #2 | 11.14.20,2020-11-14-anapanasati-and-the-path-aloshan-2-11-14-20.md,2020-11-14,d8a34035-cbc5-4b24-881b-7058ddcbbb5a
4xCVIGW7rAA,Second Noble Truth Is All Delusion | Dennis #17 | 11.17.20,2020-11-17-second-noble-truth-is-all-delusion-dennis-17-11-17-20.md,2020-11-17,9cda4c40-8545-4ef6-8d20-6e3b99fc80d7
